SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
3331,3/4/2020,,Russia,2020-03-02T21:23:04,3,0,2
3332,3/4/2020,,Saint Barthelemy,2020-03-04T02:43:03,3,0,0
3333,3/4/2020,"Orange County, CA",US,2020-03-04T02:13:11,3,0,0
3334,3/4/2020,Western Australia,Australia,2020-03-01T02:43:03,2,1,0
3335,3/4/2020,,Egypt,2020-03-01T23:33:03,2,0,1
3336,3/4/2020,,Estonia,2020-03-03T23:53:03,2,0,0
3337,3/4/2020,,Hungary,2020-03-04T19:33:03,2,0,0
3338,3/4/2020,,Indonesia,2020-03-02T18:03:04,2,0,0
3339,3/4/2020,"Fulton County, GA",US,2020-03-03T03:33:02,2,0,0
3340,3/4/2020,"Grafton County, NH",US,2020-03-03T23:33:03,2,0,0
3341,3/4/2020,"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0
3342,3/4/2020,"Placer County, CA",US,2020-03-04T19:53:02,2,1,0
3343,3/4/2020,"Providence, RI",US,2020-03-02T03:43:02,2,0,0
3344,3/4/2020,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
3345,3/4/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
3346,3/4/2020,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
3347,3/4/2020,"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0
3348,3/4/2020,"Washington County, OR",US,2020-03-03T03:03:02,2,0,0
3349,3/4/2020,,Afghanistan,2020-02-24T23:33:02,1,0,0
3350,3/4/2020,,Andorra,2020-03-02T20:23:16,1,0,0
3351,3/4/2020,,Argentina,2020-03-04T01:33:07,1,0,0
3352,3/4/2020,,Armenia,2020-03-01T19:53:02,1,0,0
3353,3/4/2020,Northern Territory,Australia,2020-03-04T19:43:02,1,0,0
3354,3/4/2020,Tasmania,Australia,2020-03-02T20:53:02,1,0,0
3355,3/4/2020,,Cambodia,2020-02-12T07:43:02,1,0,1
3356,3/4/2020," Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
3357,3/4/2020,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
3358,3/4/2020,,Chile,2020-03-04T01:33:07,1,0,0
3359,3/4/2020,,Dominican Republic,2020-03-02T16:33:02,1,0,0
3360,3/4/2020,,Faroe Islands,2020-03-04T12:53:03,1,0,0
3361,3/4/2020,,Gibraltar,2020-03-04T13:03:13,1,0,0
3362,3/4/2020,,Jordan,2020-03-03T15:33:02,1,0,0
3363,3/4/2020,,Latvia,2020-03-04T01:33:07,1,0,0
3364,3/4/2020,,Liechtenstein,2020-03-04T01:33:07,1,0,0
3365,3/4/2020,,Lithuania,2020-02-28T16:23:03,1,0,0
3366,3/4/2020,,Luxembourg,2020-03-03T00:23:16,1,0,0
3367,3/4/2020,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
3368,3/4/2020,,Monaco,2020-02-29T00:33:01,1,0,0
3369,3/4/2020,,Morocco,2020-03-03T15:33:02,1,0,0
3370,3/4/2020,,Nepal,2020-02-12T14:43:03,1,0,1
3371,3/4/2020,,Nigeria,2020-02-28T16:23:03,1,0,0
3372,3/4/2020,,North Macedonia,2020-02-27T16:23:03,1,0,0
3373,3/4/2020,,Poland,2020-03-04T15:13:18,1,0,0
3374,3/4/2020,,Saudi Arabia,2020-03-02T23:53:02,1,0,0
3375,3/4/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
3376,3/4/2020,,Tunisia,2020-03-04T01:33:07,1,0,0
3377,3/4/2020," Norfolk County, MA",US,2020-03-03T14:33:03,1,0,0
3378,3/4/2020,"Berkeley, CA",US,2020-03-03T23:53:03,1,0,0
3379,3/4/2020,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
3380,3/4/2020,"Contra Costa County, CA",US,2020-03-04T04:23:05,1,0,0
3381,3/4/2020,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
3382,3/4/2020,"Madison, WI",US,2020-03-03T15:53:03,1,0,1
3383,3/4/2020,"Maricopa County, AZ",US,2020-03-03T17:33:02,1,0,0
3384,3/4/2020,"New York City, NY",US,2020-03-02T01:53:03,1,0,0
3385,3/4/2020,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
3386,3/4/2020,"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
3387,3/4/2020,"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
3388,3/4/2020,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
3389,3/4/2020,"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
3390,3/4/2020,"Wake County, NC",US,2020-03-03T20:53:02,1,0,0
3391,3/4/2020,,Ukraine,2020-03-03T15:33:02,1,0,0
3392,3/4/2020,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
3393,3/4/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3394,3/4/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3395,3/4/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3396,3/5/2020,Hubei,Mainland China,2020-03-05T14:53:03,67466,2902,40592
3397,3/5/2020,,South Korea,2020-03-05T09:03:09,6088,35,41
3398,3/5/2020,,Italy,2020-03-05T17:43:03,3858,148,414
3399,3/5/2020,,Iran,2020-03-05T13:43:04,3513,107,739
3400,3/5/2020,Guangdong,Mainland China,2020-03-05T09:23:03,1351,7,1181
3401,3/5/2020,Henan,Mainland China,2020-03-05T01:48:26,1272,22,1239
3402,3/5/2020,Zhejiang,Mainland China,2020-03-05T09:43:03,1215,1,1124
3403,3/5/2020,Hunan,Mainland China,2020-03-05T08:43:03,1018,4,938
3404,3/5/2020,Anhui,Mainland China,2020-03-05T04:33:02,990,6,970
3405,3/5/2020,Jiangxi,Mainland China,2020-03-05T01:16:58,935,1,901
3406,3/5/2020,Shandong,Mainland China,2020-03-05T14:53:03,758,6,578
3407,3/5/2020,Diamond Princess cruise ship,Others,2020-03-03T03:13:06,706,6,10
3408,3/5/2020,Jiangsu,Mainland China,2020-03-05T14:53:03,631,0,583
3409,3/5/2020,Chongqing,Mainland China,2020-03-05T23:23:02,576,6,512
3410,3/5/2020,Sichuan,Mainland China,2020-03-05T14:53:03,539,3,425
3411,3/5/2020,,Germany,2020-03-05T17:43:03,482,0,16
3412,3/5/2020,Heilongjiang,Mainland China,2020-03-05T00:23:06,481,13,379
3413,3/5/2020,Beijing,Mainland China,2020-03-04T23:23:01,418,8,297
3414,3/5/2020,,France,2020-03-05T15:13:22,377,6,12
3415,3/5/2020,,Japan,2020-03-05T13:43:04,360,6,43
3416,3/5/2020,Shanghai,Mainland China,2020-03-05T06:23:06,339,3,303
3417,3/5/2020,Hebei,Mainland China,2020-03-05T14:53:03,318,6,304
3418,3/5/2020,Fujian,Mainland China,2020-03-05T09:33:03,296,1,277
3419,3/5/2020,,Spain,2020-03-05T17:43:03,259,3,2
3420,3/5/2020,Guangxi,Mainland China,2020-03-05T10:03:08,252,2,214
3421,3/5/2020,Shaanxi,Mainland China,2020-03-05T06:03:08,245,1,224
3422,3/5/2020,Yunnan,Mainland China,2020-03-03T03:43:02,174,2,169
3423,3/5/2020,Hainan,Mainland China,2020-03-05T06:13:10,168,6,158
3424,3/5/2020,Guizhou,Mainland China,2020-03-02T01:13:06,146,2,114
3425,3/5/2020,Tianjin,Mainland China,2020-03-05T03:33:27,136,3,128
3426,3/5/2020,Shanxi,Mainland China,2020-03-05T14:53:03,133,0,126
3427,3/5/2020,Liaoning,Mainland China,2020-03-03T14:33:03,125,1,106
3428,3/5/2020,,Singapore,2020-03-05T13:43:04,117,0,78
3429,3/5/2020,,UK,2020-03-05T18:03:03,115,1,8
3430,3/5/2020,,Switzerland,2020-03-05T17:43:03,114,1,3
3431,3/5/2020,Hong Kong,Hong Kong,2020-03-05T00:23:07,105,2,43
3432,3/5/2020,Gansu,Mainland China,2020-03-05T15:13:13,102,2,87
3433,3/5/2020,,Sweden,2020-03-05T18:03:03,94,0,0
3434,3/5/2020,Jilin,Mainland China,2020-03-05T14:53:03,93,1,88
3435,3/5/2020,,Norway,2020-03-05T17:43:03,87,0,0
3436,3/5/2020,,Netherlands,2020-03-05T14:23:03,82,0,0
3437,3/5/2020,Xinjiang,Mainland China,2020-03-05T06:03:08,76,3,70
3438,3/5/2020,Inner Mongolia,Mainland China,2020-03-05T23:53:01,75,1,65
3439,3/5/2020,Ningxia,Mainland China,2020-03-04T01:33:07,75,0,69
3440,3/5/2020,,Kuwait,2020-03-05T13:43:04,58,0,0
3441,3/5/2020,,Bahrain,2020-03-05T13:53:03,55,0,0
3442,3/5/2020,"King County, WA",US,2020-03-05T22:03:17,51,10,1
3443,3/5/2020,,Belgium,2020-03-05T13:53:03,50,0,1
3444,3/5/2020,,Malaysia,2020-03-04T13:03:08,50,0,22
3445,3/5/2020,,Thailand,2020-03-05T06:23:06,47,1,31
3446,3/5/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
3447,3/5/2020,Taiwan,Taiwan,2020-03-05T14:53:03,44,1,12
3448,3/5/2020,,Austria,2020-03-05T17:53:02,41,0,0
3449,3/5/2020,,Iraq,2020-03-04T20:43:02,35,2,0
3450,3/5/2020,,Iceland,2020-03-05T13:53:03,34,0,0
3451,3/5/2020,,Greece,2020-03-05T14:23:03,31,0,0
3452,3/5/2020,,India,2020-03-05T13:53:03,30,0,3
3453,3/5/2020,,United Arab Emirates,2020-03-05T23:53:02,29,0,5
3454,3/5/2020,New South Wales,Australia,2020-03-04T20:43:03,22,1,4
3455,3/5/2020,"Toronto, ON",Canada,2020-03-05T17:53:03,21,0,2
3456,3/5/2020,,San Marino,2020-03-05T13:53:03,21,1,0
3457,3/5/2020,"Santa Clara, CA",US,2020-03-05T22:53:03,20,0,1
3458,3/5/2020,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
3459,3/5/2020,"Snohomish County, WA",US,2020-03-05T20:23:07,18,1,0
3460,3/5/2020,"Westchester County, NY",US,2020-03-05T21:33:03,18,0,0
3461,3/5/2020,,Israel,2020-03-05T17:53:02,16,0,1
3462,3/5/2020,,Lebanon,2020-03-05T17:53:02,16,0,1
3463,3/5/2020,,Oman,2020-03-05T17:53:02,16,0,2
3464,3/5/2020,,Vietnam,2020-02-25T08:53:02,16,0,16
3465,3/5/2020,Queensland,Australia,2020-03-05T17:33:06,13,0,8
3466,3/5/2020,British Columbia,Canada,2020-03-05T04:43:03,13,0,3
3467,3/5/2020,,Ecuador,2020-03-05T17:53:02,13,0,0
3468,3/5/2020,,Algeria,2020-03-04T19:33:03,12,0,0
3469,3/5/2020,,Czech Republic,2020-03-05T17:53:02,12,0,0
3470,3/5/2020,,Finland,2020-03-05T13:53:03,12,0,1
3471,3/5/2020,"Los Angeles, CA",US,2020-03-05T21:03:14,11,0,0
3472,3/5/2020,Victoria,Australia,2020-03-05T18:33:03,10,0,7
3473,3/5/2020,,Croatia,2020-03-04T16:53:02,10,0,0
3474,3/5/2020,,Denmark,2020-03-04T00:03:15,10,0,0
3475,3/5/2020,Macau,Macau,2020-03-03T12:33:02,10,0,9
3476,3/5/2020,,Portugal,2020-03-05T13:53:03,8,0,0
3477,3/5/2020,,Qatar,2020-03-04T00:03:15,8,0,0
3478,3/5/2020,,Azerbaijan,2020-03-05T13:53:03,6,0,0
3479,3/5/2020,,Belarus,2020-03-04T12:43:03,6,0,0
3480,3/5/2020,,Ireland,2020-03-04T21:13:07,6,0,0
3481,3/5/2020,,Romania,2020-03-05T06:23:06,6,0,1
3482,3/5/2020,South Australia,Australia,2020-03-04T21:03:07,5,0,2
3483,3/5/2020,,Mexico,2020-03-03T10:03:04,5,0,1
3484,3/5/2020,,Pakistan,2020-03-03T04:33:03,5,0,0
3485,3/5/2020,,Saudi Arabia,2020-03-05T17:53:03,5,0,0
3486,3/5/2020,"Cook County, IL",US,2020-03-05T18:33:03,5,0,2
3487,3/5/2020,,Brazil,2020-03-04T20:33:02,4,0,0
3488,3/5/2020,,Chile,2020-03-05T18:13:04,4,0,0
3489,3/5/2020,,Georgia,2020-03-05T13:53:03,4,0,0
3490,3/5/2020,,Palestine,2020-03-05T13:53:03,4,0,0
3491,3/5/2020,,Russia,2020-03-05T13:53:03,4,0,2
3492,3/5/2020,,Senegal,2020-03-04T20:43:02,4,0,0
3493,3/5/2020,"New York City, NY",US,2020-03-05T21:03:13,4,0,0
3494,3/5/2020,Western Australia,Australia,2020-03-05T17:13:35,3,1,0
3495,3/5/2020,,Egypt,2020-03-05T13:53:03,3,0,1
3496,3/5/2020,,Estonia,2020-03-05T13:53:03,3,0,0
3497,3/5/2020,,New Zealand,2020-03-04T20:13:11,3,0,0
3498,3/5/2020,,Philippines,2020-02-12T07:43:02,3,1,1
3499,3/5/2020,,Saint Barthelemy,2020-03-04T02:43:03,3,0,0
3500,3/5/2020,"Orange County, CA",US,2020-03-04T02:13:11,3,0,0
3501,3/5/2020,"San Diego County, CA",US,2020-03-05T20:33:03,3,0,1
3502,3/5/2020,,Bosnia and Herzegovina,2020-03-05T17:13:30,2,0,0
3503,3/5/2020," Montreal, QC",Canada,2020-03-05T14:03:04,2,0,0
3504,3/5/2020,,Hungary,2020-03-05T17:13:27,2,0,0
3505,3/5/2020,,Indonesia,2020-03-02T18:03:04,2,0,0
3506,3/5/2020,,Morocco,2020-03-05T13:53:03,2,0,0
3507,3/5/2020,,Slovenia,2020-03-05T17:13:30,2,0,0
3508,3/5/2020,"Bergen County, NJ",US,2020-03-05T21:03:12,2,0,0
3509,3/5/2020,"Fulton County, GA",US,2020-03-03T03:33:02,2,0,0
3510,3/5/2020,"Grafton County, NH",US,2020-03-03T23:33:03,2,0,0
3511,3/5/2020,"Harris County, TX",US,2020-03-05T21:53:02,2,0,0
3512,3/5/2020,"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0
3513,3/5/2020,"Placer County, CA",US,2020-03-04T19:53:02,2,1,0
3514,3/5/2020,"Providence, RI",US,2020-03-02T03:43:02,2,0,0
3515,3/5/2020,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
3516,3/5/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
3517,3/5/2020,"San Francisco County, CA",US,2020-03-05T20:33:03,2,0,0
3518,3/5/2020,"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0
3519,3/5/2020,"Washington County, OR",US,2020-03-03T03:03:02,2,0,0
3520,3/5/2020,,Afghanistan,2020-02-24T23:33:02,1,0,0
3521,3/5/2020,,Andorra,2020-03-02T20:23:16,1,0,0
3522,3/5/2020,,Argentina,2020-03-04T01:33:07,1,0,0
3523,3/5/2020,,Armenia,2020-03-01T19:53:02,1,0,0
3524,3/5/2020,Northern Territory,Australia,2020-03-04T19:43:02,1,0,0
3525,3/5/2020,Tasmania,Australia,2020-03-02T20:53:02,1,0,0
3526,3/5/2020,,Cambodia,2020-02-12T07:43:02,1,0,1
3527,3/5/2020,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
3528,3/5/2020,,Dominican Republic,2020-03-02T16:33:02,1,0,0
3529,3/5/2020,,Faroe Islands,2020-03-04T12:53:03,1,0,0
3530,3/5/2020,,Gibraltar,2020-03-04T13:03:13,1,0,0
3531,3/5/2020,,Jordan,2020-03-03T15:33:02,1,0,0
3532,3/5/2020,,Latvia,2020-03-04T01:33:07,1,0,0
3533,3/5/2020,,Liechtenstein,2020-03-04T01:33:07,1,0,0
3534,3/5/2020,,Lithuania,2020-02-28T16:23:03,1,0,0
3535,3/5/2020,,Luxembourg,2020-03-03T00:23:16,1,0,0
3536,3/5/2020,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
3537,3/5/2020,,Monaco,2020-02-29T00:33:01,1,0,0
3538,3/5/2020,,Nepal,2020-02-12T14:43:03,1,0,1
3539,3/5/2020,,Nigeria,2020-02-28T16:23:03,1,0,0
3540,3/5/2020,,North Macedonia,2020-02-27T16:23:03,1,0,0
3541,3/5/2020,,Poland,2020-03-04T15:13:18,1,0,0
3542,3/5/2020,,South Africa,2020-03-05T13:53:03,1,0,0
3543,3/5/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
3544,3/5/2020,,Tunisia,2020-03-04T01:33:07,1,0,0
3545,3/5/2020," Norfolk County, MA",US,2020-03-03T14:33:03,1,0,0
3546,3/5/2020,"Berkeley, CA",US,2020-03-03T23:53:03,1,0,0
3547,3/5/2020,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
3548,3/5/2020,"Clark County, NV",US,2020-03-05T20:53:03,1,0,0
3549,3/5/2020,"Contra Costa County, CA",US,2020-03-04T04:23:05,1,0,0
3550,3/5/2020,"Fort Bend County, TX",US,2020-03-05T01:16:59,1,0,0
3551,3/5/2020,"Grant County, WA",US,2020-03-05T20:23:07,1,0,0
3552,3/5/2020,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
3553,3/5/2020,"Madison, WI",US,2020-03-03T15:53:03,1,0,1
3554,3/5/2020,"Maricopa County, AZ",US,2020-03-03T17:33:02,1,0,0
3555,3/5/2020,"Queens County, NY",US,2020-03-05T21:43:02,1,0,0
3556,3/5/2020,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
3557,3/5/2020,"Santa Rosa County, FL",US,2020-03-05T20:03:03,1,0,0
3558,3/5/2020,"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
3559,3/5/2020,"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
3560,3/5/2020,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
3561,3/5/2020,"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
3562,3/5/2020,"Wake County, NC",US,2020-03-03T20:53:02,1,0,0
3563,3/5/2020,"Williamson County, TN",US,2020-03-05T23:33:03,1,0,0
3564,3/5/2020,,Ukraine,2020-03-03T15:33:02,1,0,0
3565,3/5/2020,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
3566,3/5/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3567,3/5/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3568,3/5/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3569,3/6/2020,Hubei,Mainland China,2020-03-06T14:23:04,67592,2931,42033
3570,3/6/2020,,South Korea,2020-03-06T13:33:03,6593,42,135
3571,3/6/2020,,Iran,2020-03-06T12:23:04,4747,124,913
3572,3/6/2020,,Italy,2020-03-06T17:33:03,4636,197,523
3573,3/6/2020,Guangdong,Mainland China,2020-03-06T12:53:03,1352,7,1216
3574,3/6/2020,Henan,Mainland China,2020-03-06T12:43:03,1272,22,1244
3575,3/6/2020,Zhejiang,Mainland China,2020-03-06T10:23:03,1215,1,1147
3576,3/6/2020,Hunan,Mainland China,2020-03-06T11:03:10,1018,4,955
3577,3/6/2020,Anhui,Mainland China,2020-03-06T03:23:06,990,6,979
3578,3/6/2020,Jiangxi,Mainland China,2020-03-06T14:23:04,935,1,909
3579,3/6/2020,Shandong,Mainland China,2020-03-06T11:03:10,758,6,618
3580,3/6/2020,Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696,6,40
3581,3/6/2020,,Germany,2020-03-06T17:53:03,670,0,17
3582,3/6/2020,,France,2020-03-06T20:13:13,653,9,12
3583,3/6/2020,Jiangsu,Mainland China,2020-03-06T10:23:03,631,0,594
3584,3/6/2020,Chongqing,Mainland China,2020-03-06T11:03:10,576,6,513
3585,3/6/2020,Sichuan,Mainland China,2020-03-06T12:53:03,539,3,442
3586,3/6/2020,Heilongjiang,Mainland China,2020-03-06T14:23:04,481,13,396
3587,3/6/2020,Beijing,Mainland China,2020-03-06T12:53:03,422,8,299
3588,3/6/2020,,Japan,2020-03-06T20:13:13,420,6,46
3589,3/6/2020,,Spain,2020-03-06T20:13:13,400,5,2
3590,3/6/2020,Shanghai,Mainland China,2020-03-06T06:03:13,342,3,306
3591,3/6/2020,Hebei,Mainland China,2020-03-06T03:23:06,318,6,305
3592,3/6/2020,Fujian,Mainland China,2020-03-06T12:53:03,296,1,284
3593,3/6/2020,Guangxi,Mainland China,2020-03-06T00:33:02,252,2,217
3594,3/6/2020,Shaanxi,Mainland China,2020-03-06T10:23:03,245,1,226
3595,3/6/2020,,Switzerland,2020-03-06T15:23:19,214,1,3
3596,3/6/2020,Yunnan,Mainland China,2020-03-06T03:23:06,174,2,170
3597,3/6/2020,Hainan,Mainland China,2020-03-05T06:13:10,168,6,158
3598,3/6/2020,,UK,2020-03-06T15:33:03,163,2,8
3599,3/6/2020,Guizhou,Mainland China,2020-03-02T01:13:06,146,2,114
3600,3/6/2020,Tianjin,Mainland China,2020-03-05T03:33:27,136,3,128
3601,3/6/2020,Shanxi,Mainland China,2020-03-05T14:53:03,133,0,126
3602,3/6/2020,,Singapore,2020-03-06T13:03:12,130,0,78
3603,3/6/2020,,Netherlands,2020-03-06T13:23:06,128,1,0
3604,3/6/2020,Liaoning,Mainland China,2020-03-03T14:33:03,125,1,106
3605,3/6/2020,Gansu,Mainland China,2020-03-06T14:43:15,119,2,87
3606,3/6/2020,,Belgium,2020-03-06T12:33:03,109,0,1
3607,3/6/2020,,Norway,2020-03-06T16:33:04,108,0,0
3608,3/6/2020,Hong Kong,Hong Kong,2020-03-06T23:13:06,107,2,46
3609,3/6/2020,,Sweden,2020-03-06T13:03:12,101,0,0
3610,3/6/2020,Jilin,Mainland China,2020-03-06T10:23:03,93,1,90
3611,3/6/2020,,Malaysia,2020-03-06T12:33:03,83,0,22
3612,3/6/2020,Xinjiang,Mainland China,2020-03-06T05:53:03,76,3,71
3613,3/6/2020,Inner Mongolia,Mainland China,2020-03-05T23:53:01,75,1,65
3614,3/6/2020,Ningxia,Mainland China,2020-03-06T12:53:03,75,0,71
3615,3/6/2020,,Bahrain,2020-03-06T15:33:03,60,0,4
3616,3/6/2020,,Kuwait,2020-03-05T13:43:04,58,0,0
3617,3/6/2020,"King County, WA",US,2020-03-06T23:13:07,58,12,1
3618,3/6/2020,,Austria,2020-03-06T16:33:04,55,0,0
3619,3/6/2020,,Thailand,2020-03-06T08:33:03,48,1,31
3620,3/6/2020,,Greece,2020-03-06T13:03:12,45,0,0
3621,3/6/2020,Taiwan,Taiwan,2020-03-06T12:43:03,45,1,12
3622,3/6/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
3623,3/6/2020,,Iceland,2020-03-06T15:33:03,43,0,0
3624,3/6/2020,,Iraq,2020-03-06T13:23:06,40,3,0
3625,3/6/2020,,India,2020-03-06T13:03:12,31,0,3
3626,3/6/2020,,United Arab Emirates,2020-03-05T23:53:02,29,0,5
3627,3/6/2020,New South Wales,Australia,2020-03-06T04:53:02,26,1,4
3628,3/6/2020,"Toronto, ON",Canada,2020-03-06T20:53:02,24,0,2
3629,3/6/2020,,Denmark,2020-03-06T13:03:12,23,0,1
3630,3/6/2020,,Lebanon,2020-03-06T20:33:03,22,0,1
3631,3/6/2020,British Columbia,Canada,2020-03-06T04:43:03,21,0,3
3632,3/6/2020,,Israel,2020-03-06T20:33:03,21,0,2
3633,3/6/2020,,San Marino,2020-03-05T13:53:03,21,1,0
3634,3/6/2020,"Santa Clara, CA",US,2020-03-05T22:53:03,20,0,1
3635,3/6/2020,"Snohomish County, WA",US,2020-03-06T23:13:07,19,1,0
3636,3/6/2020,"Westchester County, NY",US,2020-03-06T15:43:03,19,0,0
3637,3/6/2020,,Czech Republic,2020-03-06T16:33:04,18,0,0
3638,3/6/2020,,Ireland,2020-03-06T20:43:03,18,0,0
3639,3/6/2020,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
3640,3/6/2020,,Algeria,2020-03-06T01:29:39,17,0,0
3641,3/6/2020,,Oman,2020-03-05T17:53:02,16,0,2
3642,3/6/2020,,Palestine,2020-03-06T20:33:03,16,0,0
3643,3/6/2020,"New York County, NY",US,2020-03-06T19:13:40,16,0,0
3644,3/6/2020,,Vietnam,2020-02-25T08:53:02,16,0,16
3645,3/6/2020,,Egypt,2020-03-06T13:03:13,15,0,1
3646,3/6/2020,,Finland,2020-03-06T13:03:12,15,0,1
3647,3/6/2020,Queensland,Australia,2020-03-05T17:33:06,13,0,8
3648,3/6/2020,,Brazil,2020-03-06T20:33:03,13,0,0
3649,3/6/2020,,Ecuador,2020-03-05T17:53:02,13,0,0
3650,3/6/2020,,Portugal,2020-03-06T20:33:03,13,0,0
3651,3/6/2020,,Russia,2020-03-06T20:43:03,13,0,2
3652,3/6/2020,"Los Angeles, CA",US,2020-03-06T23:13:07,13,0,0
3653,3/6/2020,,Croatia,2020-03-06T08:33:03,11,0,0
3654,3/6/2020,Victoria,Australia,2020-03-05T18:33:03,10,0,7
3655,3/6/2020,,Estonia,2020-03-06T13:03:13,10,0,0
3656,3/6/2020,Macau,Macau,2020-03-06T10:23:03,10,0,10
3657,3/6/2020,,Romania,2020-03-06T16:43:04,9,0,1
3658,3/6/2020,,Qatar,2020-03-04T00:03:15,8,0,0
3659,3/6/2020,South Australia,Australia,2020-03-06T04:23:08,7,0,2
3660,3/6/2020,,Slovenia,2020-03-06T15:33:03,7,0,0
3661,3/6/2020,,Azerbaijan,2020-03-05T13:53:03,6,0,0
3662,3/6/2020,,Belarus,2020-03-04T12:43:03,6,0,0
3663,3/6/2020,,Mexico,2020-03-06T16:43:04,6,0,1
3664,3/6/2020,,Pakistan,2020-03-06T13:03:12,6,0,0
3665,3/6/2020,,Philippines,2020-03-06T07:03:05,5,1,1
3666,3/6/2020,,Poland,2020-03-06T16:43:04,5,0,0
3667,3/6/2020,,Saudi Arabia,2020-03-05T17:53:03,5,0,0
3668,3/6/2020,"Cook County, IL",US,2020-03-05T18:33:03,5,0,2
3669,3/6/2020,"Placer County, CA",US,2020-03-06T23:13:07,5,1,0
3670,3/6/2020,"Unassigned Location, WA",US,2020-03-06T00:33:03,5,0,0
3671,3/6/2020,,Chile,2020-03-05T18:13:04,4,0,0
3672,3/6/2020,,Georgia,2020-03-05T13:53:03,4,0,0
3673,3/6/2020,,Indonesia,2020-03-06T12:33:03,4,0,0
3674,3/6/2020,,New Zealand,2020-03-06T01:29:39,4,0,0
3675,3/6/2020,,Senegal,2020-03-04T20:43:02,4,0,0
3676,3/6/2020,Western Australia,Australia,2020-03-05T17:13:35,3,1,0
3677,3/6/2020,,North Macedonia,2020-03-06T20:23:11,3,0,0
3678,3/6/2020,,Saint Barthelemy,2020-03-04T02:43:03,3,0,0
3679,3/6/2020,"Contra Costa County, CA",US,2020-03-06T19:43:02,3,0,0
3680,3/6/2020,"Harris County, TX",US,2020-03-06T15:43:02,3,0,0
3681,3/6/2020,"Montgomery County, MD",US,2020-03-06T04:03:17,3,0,0
3682,3/6/2020,"Orange County, CA",US,2020-03-04T02:13:11,3,0,0
3683,3/6/2020,"San Diego County, CA",US,2020-03-05T20:33:03,3,0,1
3684,3/6/2020,"Suffolk County, MA",US,2020-03-06T18:33:03,3,0,1
3685,3/6/2020,,Argentina,2020-03-06T01:29:39,2,0,0
3686,3/6/2020,,Bosnia and Herzegovina,2020-03-05T17:13:30,2,0,0
3687,3/6/2020," Montreal, QC",Canada,2020-03-05T14:03:04,2,0,0
3688,3/6/2020,,Dominican Republic,2020-03-06T15:33:03,2,0,0
3689,3/6/2020,,Hungary,2020-03-05T17:13:27,2,0,0
3690,3/6/2020,,Luxembourg,2020-03-06T01:29:39,2,0,0
3691,3/6/2020,,Morocco,2020-03-05T13:53:03,2,0,0
3692,3/6/2020," Norfolk County, MA",US,2020-03-06T18:33:03,2,0,0
